evolution$generation,evolution$evaluated,innovationWeight,innovationGravityDecay,innovationInnovationDecay,innovationMutationRate,innovationNewInnovationHierarchy,innovationEarlyAdoptersRate,innovationUtilityStd,innovationUtilityDistrib,ecoWeight,ecoMultiplier,ecoSizeEffectOnDemand,ecoSizeEffectOnSupply,ecoGravityDecay,ecoWealthToPopulationExponent,ecoPopulationToWealthExponent,coevolWeight,coevolGamma,coevolGravityDecay,coevolNetworkGmax,coevolNetworkExponent,coevolNetworkThresholdQuantile,objective$avgLogPop1,objective$avgLogPop2,objective$avgLogPop3,objective$stdLogPop1,objective$stdLogPop2,objective$stdLogPop3,evolution$samples,evolution$generated,gravityFlows,avgLogPop2,oppAverageUtility,innovationNewInnovationHierarchy,giniEconomicWealth,innovationUtilityDistrib,avgLogPop3,averageDistance,innovationUtilityStd,ecoSizeEffectOnDemand,replication,coevolGravityDecay,stdLogPop2,ecoMultiplier,stdLogPop1,coevolGamma,coevolWeight,ecoWealthToPopulationExponent,ecoPopulationToWealthExponent,ecoSizeEffectOnSupply,innovationMutationRate,urbanSystem,ecoGravityDecay,coevolNetworkThresholdQuantile,stdLogPop3,coevolNetworkGmax,ecoWeight,innovationInnovationDecay,coevolNetworkExponent,avgLogPop1,innovationWeight,innovationEarlyAdoptersRate,oppWealth,innovationGravityDecay
157,157,3.2127308866408E-4,9178.11748599126,5040.32541997092,0.38564129974521805,1.1467417494653538,0.14055514711707412,0.9090096937581393,log-normal,3.09117013129663E-4,0.04382329967966611,2.698756831963387,2.8349409614364602,7191.315334807206,1.34215216564457,2.9675086567371176,0.009916083901593159,0.10000285937828238,9999.870014088869,2.7626541022630067E-5,2.7383850621404955,0.734918823625004,13.629492325430668,13.638957752722467,13.640001470974937,0.7617261057828589,0.7607869285678576,0.7632135754603202,4,18,"[1.751078948698856E-4,1.6741297625372364E-4,1.8359583999954675E-4,1.825075676700551E-4]","[13.638957752722467,13.638957752722467,13.638957752722467,13.638957752722467]","[-1.5232015218491017,-1.5277990493651437,-0.9928957845634571,-0.9924875053664218]","[1.1467417494653538,1.1467417494653538,1.1467417494653538,1.1467417494653538]","[NaN,NaN,NaN,NaN]","[log-normal,log-normal,log-normal,log-normal]","[13.640001470958557,13.640001470948416,13.640001470991317,13.640001470991361]","[1077.7700979287692,1077.7700722793686,1077.7701529517958,1077.770167369712]","[0.9090096937581393,0.9090096937581393,0.9090096937581393,0.9090096937581393]","[2.698756831963387,2.698756831963387,2.698756831963387,2.698756831963387]","[7242941490377859561,5197812783546640499,3763841433244412983,-7132182559846976368]","[9999.870014088869,9999.870014088869,9999.870014088869,9999.870014088869]","[0.7607869285678576,0.7607869285678576,0.7607869285678576,0.7607869285678576]","[0.04382329967966611,0.04382329967966611,0.04382329967966611,0.04382329967966611]","[0.7617261057828589,0.7617261057828589,0.7617261057828589,0.7617261057828589]","[0.10000285937828238,0.10000285937828238,0.10000285937828238,0.10000285937828238]","[0.009916083901593159,0.009916083901593159,0.009916083901593159,0.009916083901593159]","[1.34215216564457,1.34215216564457,1.34215216564457,1.34215216564457]","[2.9675086567371176,2.9675086567371176,2.9675086567371176,2.9675086567371176]","[2.8349409614364602,2.8349409614364602,2.8349409614364602,2.8349409614364602]","[0.38564129974521805,0.38564129974521805,0.38564129974521805,0.38564129974521805]","[EU,EU,EU,EU]","[7191.315334807206,7191.315334807206,7191.315334807206,7191.315334807206]","[0.734918823625004,0.734918823625004,0.734918823625004,0.734918823625004]","[0.76321359415956,0.7632136013349083,0.7632135567610803,0.7632135566624886]","[2.7626541022630067E-5,2.7626541022630067E-5,2.7626541022630067E-5,2.7626541022630067E-5]","[3.09117013129663E-4,3.09117013129663E-4,3.09117013129663E-4,3.09117013129663E-4]","[5040.32541997092,5040.32541997092,5040.32541997092,5040.32541997092]","[2.7383850621404955,2.7383850621404955,2.7383850621404955,2.7383850621404955]","[13.629492325430668,13.629492325430668,13.629492325430668,13.629492325430668]","[3.2127308866408E-4,3.2127308866408E-4,3.2127308866408E-4,3.2127308866408E-4]","[0.14055514711707412,0.14055514711707412,0.14055514711707412,0.14055514711707412]","[-300382.8697478993,-300382.8697478993,-300382.8697478993,-300382.8697478993]","[9178.11748599126,9178.11748599126,9178.11748599126,9178.11748599126]"
157,157,7.646326370205339E-5,9522.441988616425,3958.3957414408155,0.0342674851849667,0.32566723065944964,0.110326348067941,0.8505294045168881,normal,2.35619445720701E-4,0.04549547866276925,2.56561460692011,2.7355483786393298,8211.675951565125,1.28329803042104,2.965379369433407,0.009999353060414589,0.10000126174396044,9999.807253212755,2.4065831673033922E-5,2.119136509026171,0.335102639690438,13.629492325430668,13.639307489114236,13.639594543871477,0.7617261057828589,0.7620187866560023,0.762692777283996,1,118,"[1.8587061881037169E-4]","[13.639307489114236]","[-1.000104769242958]","[0.32566723065944964]","[NaN]","[normal]","[13.639594543871477]","[1077.5602949354989]","[0.8505294045168881]","[2.56561460692011]","[6958049344907587613]","[9999.807253212755]","[0.7620187866560023]","[0.04549547866276925]","[0.7617261057828589]","[0.10000126174396044]","[0.009999353060414589]","[1.28329803042104]","[2.965379369433407]","[2.7355483786393298]","[0.0342674851849667]","[EU]","[8211.675951565125]","[0.335102639690438]","[0.762692777283996]","[2.4065831673033922E-5]","[2.35619445720701E-4]","[3958.3957414408155]","[2.119136509026171]","[13.629492325430668]","[7.646326370205339E-5]","[0.110326348067941]","[-300382.8697478993]","[9522.441988616425]"
157,157,1.0176186362737319E-4,9541.670824031777,3603.183622226274,0.15005959513190287,0.6397445509682463,0.1188016978133776,0.803610214459272,log-normal,2.47084388319335E-4,0.037620555540957286,2.611831879417231,2.51562591106683,8809.821568647652,1.3414057965972463,2.99991930517036,0.009982968389691671,0.10000049066259409,9999.81154672828,2.408312083493464E-5,2.211346446345752,0.335102639690438,13.629492325430668,13.639038553557949,13.639628908104434,0.7617261057828589,0.7612211092243313,0.7627459472503877,1,116,"[1.786148074410022E-4]","[13.639038553557949]","[-1.1033169792149098]","[0.6397445509682463]","[NaN]","[log-normal]","[13.639628908104434]","[1077.773087539879]","[0.803610214459272]","[2.611831879417231]","[-2953778720262872535]","[9999.81154672828]","[0.7612211092243313]","[0.037620555540957286]","[0.7617261057828589]","[0.10000049066259409]","[0.009982968389691671]","[1.3414057965972463]","[2.99991930517036]","[2.51562591106683]","[0.15005959513190287]","[EU]","[8809.821568647652]","[0.335102639690438]","[0.7627459472503877]","[2.408312083493464E-5]","[2.47084388319335E-4]","[3603.183622226274]","[2.211346446345752]","[13.629492325430668]","[1.0176186362737319E-4]","[0.1188016978133776]","[-300382.86974789924]","[9541.670824031777]"
157,157,4.202624214907161E-5,9417.770852485122,4069.56581794054,0.09816721641944429,1.3172687282510993,0.11847660644295482,0.8847811745982617,normal,2.395735578523414E-4,0.03630535953049412,2.6112257988599836,2.547301762434857,8747.007318491005,1.3400659596051903,2.970513317227476,0.009979711064947685,0.10000357567478892,9999.804815128406,2.672580902829137E-5,2.3527032457124286,0.354440440648579,13.629492325430668,13.639017589811136,13.639506234126648,0.7617261057828589,0.7612852918819216,0.7626170795305813,2,0,"[1.758148778887872E-4,1.8627606034789734E-4]","[13.639017589811136,13.639017589811136]","[-1.1463746748158499,-1.0000000000000007]","[1.3172687282510993,1.3172687282510993]","[NaN,NaN]","[normal,normal]","[13.639506234126621,13.639506234126674]","[1077.7851153301533,1077.7851155247324]","[0.8847811745982617,0.8847811745982617]","[2.6112257988599836,2.6112257988599836]","[3823308484525532840,-8613583836836285161]","[9999.804815128406,9999.804815128406]","[0.7612852918819216,0.7612852918819216]","[0.03630535953049412,0.03630535953049412]","[0.7617261057828589,0.7617261057828589]","[0.10000357567478892,0.10000357567478892]","[0.009979711064947685,0.009979711064947685]","[1.3400659596051903,1.3400659596051903]","[2.970513317227476,2.970513317227476]","[2.547301762434857,2.547301762434857]","[0.09816721641944429,0.09816721641944429]","[EU,EU]","[8747.007318491005,8747.007318491005]","[0.354440440648579,0.354440440648579]","[0.7626170797486309,0.7626170793125319]","[2.672580902829137E-5,2.672580902829137E-5]","[2.395735578523414E-4,2.395735578523414E-4]","[4069.56581794054,4069.56581794054]","[2.3527032457124286,2.3527032457124286]","[13.629492325430668,13.629492325430668]","[4.202624214907161E-5,4.202624214907161E-5]","[0.11847660644295482,0.11847660644295482]","[-300382.86974789924,-300382.86974789924]","[9417.770852485122,9417.770852485122]"
157,157,2.4445520532474577E-5,9633.871787441201,3886.694519734749,0.10326254861945414,0.6657048046025071,0.09161064921423245,0.914439129619447,normal,3.936423499294204E-4,0.0436254270350547,2.6301060247568535,2.8466039093388544,8663.309857696571,1.337721266480266,2.99991930517036,0.01,0.10000016808805168,9999.032275111274,2.4628417136128887E-5,2.5906401999048896,0.370072900501024,13.629492325430668,13.638612873594111,13.639491162450934,0.7617261057828589,0.7600882952045374,0.76258079172663,1,99,"[1.737302971361172E-4]","[13.638612873594111]","[-1.3341778685494468]","[0.6657048046025071]","[NaN]","[normal]","[13.639491162450934]","[1078.1243996746641]","[0.914439129619447]","[2.6301060247568535]","[-2477288894769648271]","[9999.032275111274]","[0.7600882952045374]","[0.0436254270350547]","[0.7617261057828589]","[0.10000016808805168]","[0.01]","[1.337721266480266]","[2.99991930517036]","[2.8466039093388544]","[0.10326254861945414]","[EU]","[8663.309857696571]","[0.370072900501024]","[0.76258079172663]","[2.4628417136128887E-5]","[3.936423499294204E-4]","[3886.694519734749]","[2.5906401999048896]","[13.629492325430668]","[2.4445520532474577E-5]","[0.09161064921423245]","[-300382.86974789924]","[9633.871787441201]"
157,157,4.377240621464116E-5,9909.82749967981,3369.335926287341,0.14990230572790456,1.5397513492427863,0.06287644879836013,0.8643591493770735,normal,2.711225555463313E-4,0.03807026035728808,2.56561460692011,2.7519558848368413,8321.661226026805,1.2989920253640117,2.99991930517036,0.009996674954267683,0.10000022342183844,9999.895465936383,2.787510346619801E-5,2.6323603995132108,0.48943714240258057,13.629492325430668,13.639218923246474,13.639526520935437,0.7617261057828589,0.7618233890132184,0.7626221141026738,2,20,"[1.8624393978104985E-4,1.857455596771921E-4]","[13.639218923246474,13.639218923246474]","[-1.0000000000000009,-0.9994251983174011]","[1.5397513492427863,1.5397513492427863]","[NaN,NaN]","[normal,normal]","[13.63952652093544,13.639526520935433]","[1077.6339970992804,1077.6339968397094]","[0.8643591493770735,0.8643591493770735]","[2.56561460692011,2.56561460692011]","[-5112983336659015179,-343913485127796222]","[9999.895465936383,9999.895465936383]","[0.7618233890132184,0.7618233890132184]","[0.03807026035728808,0.03807026035728808]","[0.7617261057828589,0.7617261057828589]","[0.10000022342183844,0.10000022342183844]","[0.009996674954267683,0.009996674954267683]","[1.2989920253640117,1.2989920253640117]","[2.99991930517036,2.99991930517036]","[2.7519558848368413,2.7519558848368413]","[0.14990230572790456,0.14990230572790456]","[EU,EU]","[8321.661226026805,8321.661226026805]","[0.48943714240258057,0.48943714240258057]","[0.7626221140870956,0.762622114118252]","[2.787510346619801E-5,2.787510346619801E-5]","[2.711225555463313E-4,2.711225555463313E-4]","[3369.335926287341,3369.335926287341]","[2.6323603995132108,2.6323603995132108]","[13.629492325430668,13.629492325430668]","[4.377240621464116E-5,4.377240621464116E-5]","[0.06287644879836013,0.06287644879836013]","[-300382.86974789924,-300382.86974789924]","[9909.82749967981,9909.82749967981]"
157,157,2.0725943223172413E-4,9178.11748599126,5040.32541997092,0.38318068189807464,0.48874175301223455,0.156981605578018,0.914439129619447,normal,3.5301273235631946E-4,0.04376304341274799,2.6184436217860343,2.51562591106683,9232.81635629893,1.342088905169307,2.7879765974473534,0.009926604327189122,0.10000427621953012,9999.874025984067,3.111662315071382E-5,2.96601337346863,0.6652239925047949,13.629492325430668,13.638752016826825,13.639784014970731,0.7617261057828589,0.7604566888411619,0.7629688624062357,1,136,"[1.6719788479264145E-4]","[13.638752016826825]","[-1.412435477927305]","[0.48874175301223455]","[NaN]","[normal]","[13.639784014970731]","[1077.895013633342]","[0.914439129619447]","[2.6184436217860343]","[-264518756005730644]","[9999.874025984067]","[0.7604566888411619]","[0.04376304341274799]","[0.7617261057828589]","[0.10000427621953012]","[0.009926604327189122]","[1.342088905169307]","[2.7879765974473534]","[2.51562591106683]","[0.38318068189807464]","[EU]","[9232.81635629893]","[0.6652239925047949]","[0.7629688624062357]","[3.111662315071382E-5]","[3.5301273235631946E-4]","[5040.32541997092]","[2.96601337346863]","[13.629492325430668]","[2.0725943223172413E-4]","[0.156981605578018]","[-300382.8697478993]","[9178.11748599126]"
157,157,3.2127308866408E-4,9554.712818647427,2213.575007781034,0.3723271106614678,0.5385015150943415,0.07270299395989657,0.8665002110289218,normal,3.5347585593608976E-4,0.04461733855500799,2.7457243260695288,2.8663343831421617,7346.84818651286,1.3077137369008212,2.730614656736834,0.01,0.100000728904221,9999.744700992078,2.444618593943841E-5,2.668531154669891,0.600830502411182,13.629492325430668,13.63928938272208,13.640084553666835,0.7617261057828589,0.7615998737545338,0.7632197707637244,1,23,"[1.6420954146354746E-4]","[13.63928938272208]","[-1.3615415293162856]","[0.5385015150943415]","[NaN]","[normal]","[13.640084553666835]","[1077.519167184473]","[0.8665002110289218]","[2.7457243260695288]","[7992348499739848626]","[9999.744700992078]","[0.7615998737545338]","[0.04461733855500799]","[0.7617261057828589]","[0.100000728904221]","[0.01]","[1.3077137369008212]","[2.730614656736834]","[2.8663343831421617]","[0.3723271106614678]","[EU]","[7346.84818651286]","[0.600830502411182]","[0.7632197707637244]","[2.444618593943841E-5]","[3.5347585593608976E-4]","[2213.575007781034]","[2.668531154669891]","[13.629492325430668]","[3.2127308866408E-4]","[0.07270299395989657]","[-300382.8697478993]","[9554.712818647427]"
157,157,3.2127308866408E-4,9491.340012111641,4556.703465719185,0.0342674851849667,1.386995377673941,0.156981605578018,0.8040211697555649,log-normal,2.4909153769834847E-4,0.038952985911936015,2.694441815921357,2.8539591525120844,6785.56996914937,1.2940102223826957,2.735090826181598,0.009923236586638571,0.10000283653845372,9999.420356590417,2.7137609218914534E-5,2.743216667524332,0.3989555199155055,13.629492325430668,13.63945560520688,13.640008553080397,0.7617261057828589,0.7622488247880528,0.7632138964034301,1,63,"[1.842393985980888E-4]","[13.63945560520688]","[-0.9994102895260719]","[1.386995377673941]","[NaN]","[log-normal]","[13.640008553080397]","[1077.3522640611036]","[0.8040211697555649]","[2.694441815921357]","[4867043279577954561]","[9999.420356590417]","[0.7622488247880528]","[0.038952985911936015]","[0.7617261057828589]","[0.10000283653845372]","[0.009923236586638571]","[1.2940102223826957]","[2.735090826181598]","[2.8539591525120844]","[0.0342674851849667]","[EU]","[6785.56996914937]","[0.3989555199155055]","[0.7632138964034301]","[2.7137609218914534E-5]","[2.4909153769834847E-4]","[4556.703465719185]","[2.743216667524332]","[13.629492325430668]","[3.2127308866408E-4]","[0.156981605578018]","[-300382.8697478989]","[9491.340012111641]"
157,157,5.159779832340104E-6,9846.61236727256,3314.318975671803,0.11474342616158784,1.5535329315965367,0.06045837886306608,0.8611226275527487,log-normal,2.656863073481737E-4,0.03807769076332087,2.5986840381078644,2.737980360150904,8482.834945300736,1.2883058285214009,2.9957695259457955,0.009996662816497321,0.10000023429508126,9999.849628192449,2.8415202043689984E-5,2.5796888726502525,0.48758381903741344,13.629492325430668,13.639228193192457,13.639449288591813,0.7617261057828589,0.761921629395744,0.7625389810471574,2,1,"[1.8634762438201968E-4,1.838291023093192E-4]","[13.639228193192457,13.639228193192457]","[-0.9995822922570401,-1.011010322626716]","[1.5535329315965367,1.5535329315965367]","[NaN,NaN]","[log-normal,log-normal]","[13.639449288591813,13.639449288591813]","[1077.6274236501595,1077.6274235492483]","[0.8611226275527487,0.8611226275527487]","[2.5986840381078644,2.5986840381078644]","[-1250867292037700758,8251830674739013089]","[9999.849628192449,9999.849628192449]","[0.761921629395744,0.761921629395744]","[0.03807769076332087,0.03807769076332087]","[0.7617261057828589,0.7617261057828589]","[0.10000023429508126,0.10000023429508126]","[0.009996662816497321,0.009996662816497321]","[1.2883058285214009,1.2883058285214009]","[2.9957695259457955,2.9957695259457955]","[2.737980360150904,2.737980360150904]","[0.11474342616158784,0.11474342616158784]","[EU,EU]","[8482.834945300736,8482.834945300736]","[0.48758381903741344,0.48758381903741344]","[0.7625389810471574,0.7625389810471574]","[2.8415202043689984E-5,2.8415202043689984E-5]","[2.656863073481737E-4,2.656863073481737E-4]","[3314.318975671803,3314.318975671803]","[2.5796888726502525,2.5796888726502525]","[13.629492325430668,13.629492325430668]","[5.159779832340104E-6,5.159779832340104E-6]","[0.06045837886306608,0.06045837886306608]","[-300382.8697478993,-300382.8697478993]","[9846.61236727256,9846.61236727256]"
157,157,0.0,9615.746078623282,3994.954023746294,0.03594127244131393,0.594670815816549,0.156981605578018,0.8466850989144744,normal,2.35619445720701E-4,0.04159127300486471,2.56561460692011,2.5484067267183885,8731.363663422817,1.3341167107609568,2.99991930517036,0.009977184450576349,0.10000080605061867,9999.808886504625,2.40574682178368E-5,2.180377074519572,0.335102639690438,13.629492325430668,13.638964435524285,13.639419684822492,0.7617261057828589,0.7612113296510329,0.762526329503163,1,69,"[1.8637679748267558E-4]","[13.638964435524285]","[-0.999870339915202]","[0.594670815816549]","[NaN]","[normal]","[13.639419684822492]","[1077.8302669576167]","[0.8466850989144744]","[2.56561460692011]","[8882815108937425644]","[9999.808886504625]","[0.7612113296510329]","[0.04159127300486471]","[0.7617261057828589]","[0.10000080605061867]","[0.009977184450576349]","[1.3341167107609568]","[2.99991930517036]","[2.5484067267183885]","[0.03594127244131393]","[EU]","[8731.363663422817]","[0.335102639690438]","[0.762526329503163]","[2.40574682178368E-5]","[2.35619445720701E-4]","[3994.954023746294]","[2.180377074519572]","[13.629492325430668]","[0.0]","[0.156981605578018]","[-300382.86974789924]","[9615.746078623282]"
157,157,2.3760545750758176E-4,9611.942004227787,4575.828833793706,0.12406796490023372,1.3815547024793635,0.10982785087623251,0.8004179354598273,log-normal,2.490030388912219E-4,0.04365094238466283,2.6935966537486005,2.855748529401765,8039.103721617735,1.3135191278046743,2.7291997930718384,0.0099235752266821,0.10000232627871707,9999.573034876483,2.713580076798349E-5,2.7384904439504556,0.6162429146413098,13.629492325430668,13.639244845677647,13.639841673345332,0.7617261057828589,0.7618091613089487,0.763033722192525,1,3,"[1.7968058949641434E-4]","[13.639244845677647]","[-1.014226330743441]","[1.3815547024793635]","[NaN]","[log-normal]","[13.639841673345332]","[1077.515950336799]","[0.8004179354598273]","[2.6935966537486005]","[-8232695799364011949]","[9999.573034876483]","[0.7618091613089487]","[0.04365094238466283]","[0.7617261057828589]","[0.10000232627871707]","[0.0099235752266821]","[1.3135191278046743]","[2.7291997930718384]","[2.855748529401765]","[0.12406796490023372]","[EU]","[8039.103721617735]","[0.6162429146413098]","[0.763033722192525]","[2.713580076798349E-5]","[2.490030388912219E-4]","[4575.828833793706]","[2.7384904439504556]","[13.629492325430668]","[2.3760545750758176E-4]","[0.10982785087623251]","[-300382.86974789924]","[9611.942004227787]"
157,157,2.1671199554912002E-4,9848.799326218215,3335.599797101926,0.0342674851849667,1.544736685305852,0.05228816380438883,0.8332495298590078,normal,2.35619445720701E-4,0.037292756910448095,2.600482961925994,2.739445077509173,8457.776732539804,1.2862869806307726,2.995782222608307,0.01,0.10000016616285293,9999.898850789394,2.8436483211022875E-5,2.4669058666255363,0.44415070505506526,13.629492325430668,13.639477998441556,13.639875576079282,0.7617261057828589,0.7622490689298115,0.7629946821532403,1,73,"[1.8614988082164976E-4]","[13.639477998441556]","[-1.0001098639884491]","[1.544736685305852]","[NaN]","[normal]","[13.639875576079282]","[1077.4217996150987]","[0.8332495298590078]","[2.600482961925994]","[6600135802039023492]","[9999.898850789394]","[0.7622490689298115]","[0.037292756910448095]","[0.7617261057828589]","[0.10000016616285293]","[0.01]","[1.2862869806307726]","[2.995782222608307]","[2.739445077509173]","[0.0342674851849667]","[EU]","[8457.776732539804]","[0.44415070505506526]","[0.7629946821532403]","[2.8436483211022875E-5]","[2.35619445720701E-4]","[3335.599797101926]","[2.4669058666255363]","[13.629492325430668]","[2.1671199554912002E-4]","[0.05228816380438883]","[-300382.8697478991]","[9848.799326218215]"
157,157,1.3307121378322117E-4,9262.95474345831,4711.66773070431,0.45947083449692466,0.9917987326934214,0.14183701828243733,0.9081800446697571,normal,2.9623112314016873E-4,0.041679848663150686,2.7054123115094133,2.99569626845074,7150.200323013831,1.340350274357328,2.7530092317710406,0.00991337375368464,0.10000299170756169,9999.86488417386,2.8483538647375013E-5,2.855820157448691,0.6454195150216833,13.629492325430668,13.638850240487255,13.63962260395636,0.7617261057828589,0.7609060597969952,0.7628079506183387,1,95,"[1.6883712885222804E-4]","[13.638850240487255]","[-1.156929224009477]","[0.9917987326934214]","[NaN]","[normal]","[13.63962260395636]","[1077.8150223060863]","[0.9081800446697571]","[2.7054123115094133]","[961472613073599496]","[9999.86488417386]","[0.7609060597969952]","[0.041679848663150686]","[0.7617261057828589]","[0.10000299170756169]","[0.00991337375368464]","[1.340350274357328]","[2.7530092317710406]","[2.99569626845074]","[0.45947083449692466]","[EU]","[7150.200323013831]","[0.6454195150216833]","[0.7628079506183387]","[2.8483538647375013E-5]","[2.9623112314016873E-4]","[4711.66773070431]","[2.855820157448691]","[13.629492325430668]","[1.3307121378322117E-4]","[0.14183701828243733]","[-300382.86974789936]","[9262.95474345831]"
157,157,1.6696254064384777E-4,9415.75466163983,2464.6381570847025,0.46615773860777154,1.324472054129381,0.156981605578018,0.8847813761243224,log-normal,2.35619445720701E-4,0.03899580941438569,2.56561460692011,2.545855485390509,8414.214678840654,1.3121003810911975,2.981474749252558,0.009999147903127299,0.10000267046173228,10000.0,2.40574682178368E-5,2.4492595886229793,0.734918823625004,13.629492325430668,13.63931534155488,13.63977528254143,0.7617261057828589,0.7618712625169487,0.7628877157674746,1,10,"[1.7154262638449324E-4]","[13.63931534155488]","[-1.1054335464537128]","[1.324472054129381]","[NaN]","[log-normal]","[13.63977528254143]","[1077.5558705598464]","[0.8847813761243224]","[2.56561460692011]","[-3630843722139583076]","[10000.0]","[0.7618712625169487]","[0.03899580941438569]","[0.7617261057828589]","[0.10000267046173228]","[0.009999147903127299]","[1.3121003810911975]","[2.981474749252558]","[2.545855485390509]","[0.46615773860777154]","[EU]","[8414.214678840654]","[0.734918823625004]","[0.7628877157674746]","[2.40574682178368E-5]","[2.35619445720701E-4]","[2464.6381570847025]","[2.4492595886229793]","[13.629492325430668]","[1.6696254064384777E-4]","[0.156981605578018]","[-300382.8697478992]","[9415.75466163983]"
157,157,1.707775971632181E-4,9586.88885113096,3944.354026398062,0.057420776714011454,0.36791916662154495,0.11869523634374124,0.8512765177374881,normal,2.35619445720701E-4,0.04552380666153427,2.5754090554541462,2.99569626845074,6968.8335366007195,1.28329803042104,2.99991930517036,0.01,0.1,9999.805991231311,2.40574682178368E-5,1.98562537924888,0.335102639690438,13.629492325430668,13.639402862507007,13.639783752984115,0.7617261057828589,0.7621173709580059,0.7628959056143251,1,155,"[1.7272435501561884E-4]","[13.639402862507007]","[-1.1020143959500486]","[0.36791916662154495]","[NaN]","[normal]","[13.639783752984115]","[1077.4829688700413]","[0.8512765177374881]","[2.5754090554541462]","[-4491216464674442874]","[9999.805991231311]","[0.7621173709580059]","[0.04552380666153427]","[0.7617261057828589]","[0.1]","[0.01]","[1.28329803042104]","[2.99991930517036]","[2.99569626845074]","[0.057420776714011454]","[EU]","[6968.8335366007195]","[0.335102639690438]","[0.7628959056143251]","[2.40574682178368E-5]","[2.35619445720701E-4]","[3944.354026398062]","[1.98562537924888]","[13.629492325430668]","[1.707775971632181E-4]","[0.11869523634374124]","[-300382.86974789924]","[9586.88885113096]"
157,157,4.230687788275946E-5,9613.040824257778,3999.651204126595,0.092726501831085,0.6551060502295195,0.11864422897915139,0.8455748676008867,log-normal,2.4104759266407045E-4,0.038418904929112506,2.6116846894506107,2.5483237154072933,8737.497784922027,1.3413728748177338,2.9677431326979007,0.009979807984993344,0.10000117922228867,9999.810645918746,2.40574682178368E-5,2.164489990762212,0.3427882236175553,13.629492325430668,13.638978096032318,13.639506891309614,0.7617261057828589,0.7611708914437582,0.7626176539658931,1,22,"[1.8528987426041368E-4]","[13.638978096032318]","[-1.0001296707845506]","[0.6551060502295195]","[NaN]","[log-normal]","[13.639506891309614]","[1077.8169536494606]","[0.8455748676008867]","[2.6116846894506107]","[-9100330413028590905]","[9999.810645918746]","[0.7611708914437582]","[0.038418904929112506]","[0.7617261057828589]","[0.10000117922228867]","[0.009979807984993344]","[1.3413728748177338]","[2.9677431326979007]","[2.5483237154072933]","[0.092726501831085]","[EU]","[8737.497784922027]","[0.3427882236175553]","[0.7626176539658931]","[2.40574682178368E-5]","[2.4104759266407045E-4]","[3999.651204126595]","[2.164489990762212]","[13.629492325430668]","[4.230687788275946E-5]","[0.11864422897915139]","[-300382.869747899]","[9613.040824257778]"
157,157,2.1617679139999062E-4,9570.221327327485,1284.94495867368,0.16473095873551521,1.560738465253672,0.15229207929765387,0.8623875630564967,normal,3.3743195520020253E-4,0.037672142835083994,2.733510663575706,2.933530376585418,9119.190645255469,1.31925360193739,2.8989136282766763,0.009881035437190345,0.10000004724071714,9999.781711428064,2.6489290639797365E-5,2.3177514316633197,0.335102639690438,13.629492325430668,13.6390813173814,13.639756721541486,0.7617261057828589,0.7614579562575029,0.7629842057129917,1,148,"[1.866872351970237E-4]","[13.6390813173814]","[-0.999651284088481]","[1.560738465253672]","[NaN]","[normal]","[13.639756721541486]","[1077.6331930802855]","[0.8623875630564967]","[2.733510663575706]","[8826596651469813654]","[9999.781711428064]","[0.7614579562575029]","[0.037672142835083994]","[0.7617261057828589]","[0.10000004724071714]","[0.009881035437190345]","[1.31925360193739]","[2.8989136282766763]","[2.933530376585418]","[0.16473095873551521]","[EU]","[9119.190645255469]","[0.335102639690438]","[0.7629842057129917]","[2.6489290639797365E-5]","[3.3743195520020253E-4]","[1284.94495867368]","[2.3177514316633197]","[13.629492325430668]","[2.1617679139999062E-4]","[0.15229207929765387]","[-300382.86974789936]","[9570.221327327485]"
